lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
17,0,231.0,8,18,4,2,0,0,5,0
8,0,118.08122389609498,5,25,4,0,0,2,0,0
76,0,116.16098034188106,9,22,4,3,0,0,0,0
56,0,140.66462885574575,5,28,4,4,1,0,3,0
160,1,208.25838825972008,6,24,4,4,1,0,4,0
35,0,151.49200031423604,9,11,4,2,0,0,3,0
35,0,67.5,2,11,4,2,0,3,0,0
32,1,157.01384784565954,9,6,4,4,0,0,5,0
139,0,131.19218852103666,8,24,4,3,0,0,3,0
49,0,118.94279450710476,4,23,4,1,0,0,3,0
154,0,130.030385273719,8,1,4,4,1,0,0,0
86,0,132.78797615557664,9,15,4,2,1,0,2,0
26,0,118.48337195515201,9,26,4,1,0,0,0,0
211,0,129.44263702733465,9,17,4,1,0,0,2,0
185,0,137.65921842468862,8,26,4,1,0,0,3,0
376,0,90.61241664919157,10,16,3,2,0,0,0,0
180,1,96.94741437383003,7,1,4,1,0,0,0,0
61,0,74.8,11,16,4,3,0,3,0,0
122,0,143.1,9,20,4,5,1,0,3,0
22,0,128.97308581058886,3,21,4,1,1,2,0,0
82,0,87.35201366507067,11,22,4,1,1,0,0,0
112,0,73.53789739068954,9,13,3,3,1,1,0,0
92,1,105.19665918733467,7,6,3,1,0,0,1,0
21,0,95.12984387513968,3,19,4,0,0,0,0,0
134,1,115.08643322003806,10,21,4,3,0,0,3,0
97,0,130.83531488866797,5,18,4,3,0,2,0,0
129,0,114.3,6,5,4,3,1,0,1,0
46,0,71.86312112303386,2,17,4,1,0,1,0,0
80,1,76.5,7,17,4,2,0,0,0,0
227,1,70.90748936443892,9,25,4,3,0,0,0,0
92,0,112.08677516488429,6,22,4,1,2,1,0,0
279,0,94.95,7,13,4,1,0,0,1,0
126,0,130.36771220308913,8,6,4,1,1,0,0,0
102,0,79.32074853695376,9,16,4,2,0,0,0,0
290,0,85.01430308404119,12,1,4,3,1,0,2,0
33,0,168.81495374864946,4,30,4,1,0,0,2,0
88,0,135.96966978062434,9,4,4,2,0,0,0,0
110,0,157.17852789795,5,21,4,2,0,0,3,0
178,0,117.34490401339885,7,26,3,2,0,0,3,0
150,1,114.3,7,4,4,1,0,0,1,0
155,1,217.87716222728844,7,13,4,4,2,1,5,0
202,0,90.71106261230742,7,29,4,2,1,0,0,0
0,0,140.77868691838782,8,9,4,1,0,0,0,0
277,0,101.1413783362981,8,12,4,3,1,0,0,0
69,0,75.85807109117502,4,1,4,1,2,3,0,0
76,0,116.1445026930114,6,17,4,2,0,3,0,0
44,0,108.50293655480218,5,19,4,2,1,0,0,0
122,1,72.25,12,28,4,3,0,0,0,0
19,0,221.0,4,2,4,1,0,0,5,0
225,0,69.48239162483596,10,27,4,3,2,1,0,0
169,1,108.9,10,2,4,2,1,0,0,0
254,0,106.0,10,7,2,1,0,0,3,0
209,0,89.17118187435368,9,6,3,2,1,0,0,0
184,0,114.41132145747281,4,22,3,1,1,0,0,0
21,1,200.49520264219328,8,14,4,2,0,0,0,0
52,0,108.0,10,13,4,1,0,3,0,0
180,0,112.2,8,3,4,5,2,0,3,0
34,0,126.42423314621705,7,1,4,1,0,0,0,0
34,0,96.99331434033007,3,15,4,3,1,0,1,0
51,0,88.59608339669383,11,2,4,3,1,2,0,0
43,0,153.77376618353262,3,1,4,1,0,0,4,0
136,0,221.68371497032624,8,12,4,2,0,0,5,0
236,0,91.00480245096335,8,22,4,4,1,0,0,0
235,1,106.18478116678413,10,19,3,2,1,0,1,0
29,0,95.88444029922698,4,14,4,2,0,3,0,0
62,0,93.6,11,22,4,2,0,0,0,0
117,0,59.15903969430571,5,25,3,3,0,0,0,0
255,1,92.80980645717813,10,23,4,3,1,0,0,0
144,0,177.70128826025095,7,24,4,1,1,0,2,0
155,0,112.0,7,14,3,2,0,0,0,0
37,0,134.66923710376633,7,1,4,2,1,0,0,0
158,2,150.65285692709912,9,8,4,1,1,0,3,0
95,2,86.99729038996611,11,20,4,0,2,0,0,0
31,0,144.31144027816308,3,24,4,2,0,0,2,0
50,1,79.2,11,22,4,2,1,3,0,0
56,0,148.87042006250596,10,18,4,3,0,0,3,0
425,0,72.47062870570635,9,16,3,2,0,0,0,0
121,0,120.91133083895798,7,7,3,1,0,0,1,0
86,0,215.12697602806898,9,24,4,2,1,0,5,0
191,1,131.81505090701597,7,6,4,2,1,0,0,0
60,0,109.53534295594046,7,3,4,0,1,0,0,0
42,0,114.94479093168538,4,9,4,3,1,1,1,0
131,2,138.92202543754746,9,29,4,3,0,0,3,0
76,0,111.15585794659077,4,27,4,3,0,0,0,0
182,0,70.58127445465419,11,20,4,2,0,3,0,0
97,0,137.75743382736957,8,8,4,3,1,0,1,0
304,0,89.0,11,3,4,2,0,0,0,0
258,0,98.35420927997323,8,1,4,2,1,0,0,0
189,1,103.398221184054,7,29,4,3,1,0,3,0
178,0,105.92447841098375,8,21,2,2,0,0,3,0
20,0,221.2647346792437,4,2,4,1,0,0,4,0
95,0,131.63887408072122,5,12,4,3,1,0,2,0
185,0,115.15929715654681,8,15,4,3,0,2,0,0
242,1,116.60942231004144,9,29,4,3,1,0,0,0
175,0,121.69488387024836,8,9,3,2,0,0,0,0
218,1,117.3133583416659,9,14,3,2,1,0,1,0
127,0,126.38966091861391,8,27,4,1,0,0,3,0
41,0,67.42520519412723,2,22,4,4,0,0,1,0
24,0,129.44002492614575,9,27,4,3,1,0,0,0
41,0,81.25857430357472,3,5,4,2,2,0,0,0
2,0,264.2446090522282,6,12,4,1,0,0,3,0
109,0,149.49409901233594,8,20,4,3,0,0,3,0
66,0,174.84067484128886,10,5,4,2,1,2,0,0
44,0,63.428012809746704,3,18,3,3,1,0,0,0
29,0,73.42,2,20,4,4,2,0,0,0
93,1,76.75549239169145,7,23,4,2,0,0,0,0
280,0,109.29136489026654,10,6,4,3,0,0,1,0
1,0,60.234636156889316,8,4,2,2,0,0,0,0
22,1,118.13457059491732,9,6,4,1,0,3,0,0
192,0,126.12711123696504,8,24,4,3,2,0,2,0
7,0,156.0,6,15,4,2,0,0,3,0
66,0,119.97555136954564,4,8,4,3,0,0,1,0
66,0,133.9148734885189,8,19,4,2,0,0,1,0
156,0,108.66,8,31,4,3,0,0,1,0
39,0,150.3,5,5,4,0,0,0,1,0
77,1,132.3,10,6,4,2,0,0,3,0
100,0,126.9,5,8,4,1,0,0,0,0
4,0,135.3144679228223,4,10,4,2,2,0,3,0
141,0,146.48743700332966,8,11,4,3,0,0,3,0
18,0,86.23905833274075,3,8,4,2,0,3,0,0
196,0,85.62916142862034,8,6,3,1,1,2,0,0
185,0,90.95,7,18,4,5,1,0,0,0
224,0,80.75,8,21,4,2,2,3,0,0
286,0,117.0,9,16,3,2,0,1,0,0
25,0,98.54035657942413,11,24,4,2,1,0,2,0
90,0,88.84061267490692,11,26,4,3,0,2,0,0
9,0,221.0,5,10,4,2,0,0,5,0
247,0,74.12005974731436,10,28,4,1,1,0,0,0
79,0,89.96621728499638,7,20,4,1,0,0,0,0
113,0,121.23072859823769,8,5,4,1,1,0,2,0
66,0,168.3,8,9,4,0,1,0,3,0
266,1,69.19456731965492,10,14,3,1,1,1,0,0
243,0,80.86540145418017,9,19,4,1,1,0,0,0
130,0,130.40136055363996,9,9,4,2,0,0,0,0
100,0,94.5,7,16,4,1,2,2,0,0
21,0,157.1880961616107,6,1,4,2,0,0,3,0
213,0,109.71308969752175,9,7,4,2,0,0,0,0
159,1,133.12592074503274,8,28,4,3,1,0,3,0
40,0,174.76566113175497,9,4,4,2,1,0,5,0
50,1,108.0,10,2,4,2,1,0,0,0
93,0,137.92882714158904,6,2,4,2,0,0,3,0
97,0,98.74885757359233,9,25,4,3,0,0,0,0
219,0,102.85,10,3,4,3,1,0,0,0
40,0,123.13480739827676,9,17,4,4,1,0,0,0
174,1,91.68078685562112,7,28,4,4,1,0,0,0
115,1,75.92312282034442,9,15,4,2,1,1,0,0
30,0,149.4,4,24,4,2,0,0,3,0
152,1,114.02616937554085,8,5,4,1,0,0,0,0
101,0,150.3,8,24,4,4,0,0,3,0
194,0,109.16488301813368,9,2,4,5,1,0,0,0
4,0,169.0,8,15,4,1,0,0,0,0
94,0,104.85130422541364,4,12,3,2,0,0,3,0
115,0,104.93878080088713,7,27,4,2,0,0,3,0
211,0,75.85608655131166,7,20,4,2,2,0,0,0
31,0,98.1,5,24,4,1,0,3,0,0
337,0,81.40271216497767,10,7,3,2,0,0,0,0
62,0,140.9396611332707,6,17,4,2,0,0,3,0
27,0,137.32864394568148,4,19,4,1,1,0,3,0
190,1,121.5,8,6,4,2,0,0,0,0
27,1,117.18213236416436,9,12,4,1,2,0,0,0
114,0,54.00268527438759,4,14,3,11,3,0,0,0
126,0,89.25,5,10,4,2,1,3,0,0
117,0,124.24356724519797,8,18,3,1,1,0,0,0
191,0,66.83870449433098,6,26,4,4,1,1,0,0
186,2,90.9233768455503,6,11,4,4,0,0,0,0
172,0,94.05117196537589,5,25,3,2,0,0,0,0
23,1,139.0,8,21,4,0,1,3,0,0
271,1,101.33,9,21,3,3,0,0,0,0
135,0,106.14101440532866,5,29,4,2,1,0,0,0
127,0,127.34092152606144,8,26,4,1,0,0,3,0
49,1,74.8,11,19,4,4,1,3,0,0
96,0,95.94869761172916,8,11,4,1,0,2,0,0
81,0,119.2263179660474,9,5,4,3,0,0,2,0
12,0,152.43609218587056,6,2,4,2,0,0,2,0
161,0,111.49758084606172,8,8,3,2,0,0,0,0
26,1,79.61627050131108,9,5,4,1,1,0,1,0
223,0,100.07904688121502,9,3,4,3,1,0,0,0
99,1,140.26879126647512,7,7,4,2,1,0,3,0
87,0,165.3163231327665,10,6,4,2,1,0,0,0
124,0,94.5,8,8,3,1,2,1,0,0
143,0,98.19061361230028,6,5,4,3,0,2,0,0
50,0,99.45,4,11,4,3,1,0,0,0
62,0,142.31499156209517,5,7,4,1,0,0,0,0
236,1,106.5389217851328,9,20,3,3,1,0,1,0
25,0,157.8055520955291,5,18,4,2,0,0,4,0
124,1,76.3397390521085,7,24,3,1,0,0,0,0
134,0,135.8449308316929,8,27,4,3,1,0,3,0
149,0,105.39710447915935,7,20,4,2,1,0,0,0
4,0,92.89919119907681,2,4,2,2,1,0,0,0
209,1,90.75208940048296,8,16,4,3,0,0,0,0
97,0,131.35556085823174,8,20,4,1,0,0,1,0
224,0,70.45640720403375,10,23,4,5,2,1,0,0
207,0,127.69838155093798,8,7,3,3,0,0,0,0
16,0,79.78011701029266,2,17,2,2,0,0,0,0
37,0,88.2526758471653,11,13,4,3,1,1,0,0
139,1,108.27108462929881,5,30,4,2,0,0,1,0
135,0,107.8425149287141,7,7,4,4,1,0,0,0
52,0,126.41166054364061,4,19,4,2,0,0,0,0
72,1,78.12241345611184,11,18,4,2,0,3,0,0
265,2,170.63195149125238,9,19,4,1,1,0,0,0
28,0,110.42487069568519,10,2,4,1,0,2,0,0
34,0,150.29907365231938,8,10,4,1,0,0,3,0
181,0,120.0,10,11,3,1,0,0,0,0
63,0,141.17544923619937,4,9,4,2,0,0,0,0
59,0,135.9987884867834,8,26,4,2,0,0,0,0
40,0,208.70910802379612,9,5,4,3,2,0,1,0
272,0,94.17369993459427,6,24,4,2,1,0,0,0
39,0,85.77136531713813,10,15,3,2,1,0,0,0
1,0,102.23840598981108,10,8,2,1,0,0,2,0
6,0,85.5333455582977,6,13,4,1,0,0,0,0
193,0,116.30572706965059,8,5,3,3,1,0,0,0
12,0,128.81006378000146,2,7,4,1,1,0,0,0
311,0,100.96538980501683,5,10,4,2,0,0,0,0
31,0,126.9,3,23,4,1,0,0,0,0
19,0,96.13828314090854,3,18,4,1,0,1,0,0
33,1,107.1,10,14,4,2,1,0,1,0
43,0,89.04110226528894,5,22,4,2,0,3,0,0
96,0,206.2531398092861,10,27,3,1,2,0,2,0
255,0,90.0,5,4,3,3,0,0,0,0
42,1,207.9,8,13,4,2,0,0,5,0
88,1,108.33343771804587,10,30,4,2,0,0,0,0
4,0,97.03728699203677,5,14,1,10,3,0,0,0
18,0,141.0268618328045,5,7,4,1,1,0,3,0
16,0,102.3538554419769,11,11,4,4,1,0,0,0
23,0,160.38901545271057,8,1,4,3,0,0,4,0
3,0,164.11056351492653,10,17,3,9,3,0,1,0
47,0,99.66059697925627,3,12,4,1,0,0,0,0
303,0,78.00101635439479,8,19,3,3,1,0,0,0
209,0,105.37547099063563,10,22,3,2,1,0,0,0
37,0,132.1680763164533,7,1,4,0,0,0,2,0
10,0,94.80161093977425,4,23,4,0,0,0,0,0
159,0,137.7,7,14,4,2,0,0,3,0
57,0,132.68704062484113,9,12,4,2,0,0,2,0
239,0,90.87839223499788,6,13,4,3,0,0,0,0
40,1,148.58321417270326,8,18,4,0,1,0,2,0
97,0,91.39300914351432,11,26,4,2,0,0,0,0
143,0,118.76577082027174,8,22,4,2,1,2,0,0
110,0,118.03746201563023,8,15,4,3,1,0,0,0
257,0,67.8070813513081,11,18,3,1,1,1,0,0
248,0,73.25981408665426,10,28,4,2,2,0,0,0
18,0,91.85888801223648,7,8,4,3,0,3,0,0
6,0,123.86979550171408,7,12,4,1,0,0,1,0
204,0,90.04337134595787,5,29,4,1,1,0,0,0
25,0,175.4672970670504,1,2,4,2,1,0,1,0
34,0,130.03906308053047,6,26,4,2,1,0,2,0
11,0,129.5605517767071,9,24,4,2,0,1,0,0
65,0,67.57217997647133,2,26,3,1,2,0,0,0
8,0,144.33,3,26,4,1,2,0,0,0
98,0,85.4326642137781,4,8,4,2,0,0,0,0
142,0,168.6176132486039,7,2,4,3,1,0,3,0
59,0,98.61645922512635,4,26,4,4,0,3,0,0
146,1,80.13339969528597,7,28,4,3,1,0,0,0
79,1,183.89048057865483,8,15,4,3,1,0,3,0
90,0,185.93980288766863,5,13,4,2,0,0,0,0
0,0,133.21231648394627,9,4,4,1,0,0,0,0
11,0,141.46903169517168,5,6,4,1,0,0,0,0
40,0,103.81420981442315,6,27,4,4,1,3,0,0
55,0,113.48677820498018,5,7,4,2,0,0,0,0
40,0,141.33979681029766,5,17,4,2,0,0,3,0
104,0,109.90458905284609,8,11,3,2,1,1,0,0
31,1,98.32036750960081,9,3,4,2,0,1,0,0
16,1,96.70619526662637,8,28,4,8,3,0,0,0
195,0,121.5,8,13,4,1,0,0,0,0
252,0,68.56908114925554,11,15,4,2,0,2,0,0
75,0,207.9,8,13,4,1,0,0,5,0
81,0,97.50457144759118,3,23,4,3,1,0,3,0
186,0,70.39294593185686,11,24,4,2,0,3,0,0
95,0,131.4,8,26,4,2,0,0,3,0
105,0,123.76117556573035,9,4,4,2,1,0,0,0
292,0,110.0134423428645,7,21,3,2,0,1,0,0
9,0,91.23236155002378,5,23,4,1,0,0,0,0
47,0,105.89855001535429,5,1,4,2,0,1,1,0
58,0,125.74150868598537,11,10,4,1,1,0,2,0
195,1,90.80129050444675,10,17,4,3,0,0,0,0
152,2,109.37708334590253,8,4,4,1,1,0,0,0
184,1,130.45052606788752,10,17,4,3,0,0,0,0
4,0,81.0,2,5,4,3,2,3,0,0
1,0,83.35987407665067,9,24,4,1,0,2,0,0
116,0,124.88609125616141,10,4,4,4,1,2,0,0
224,0,96.2665362380645,10,29,4,1,2,0,0,0
58,0,122.14421818340291,4,27,4,3,0,0,2,0
111,0,133.81089838516837,8,23,4,2,0,2,0,0
38,0,134.0726849281188,3,24,4,3,0,0,0,0
238,0,118.1806117146409,9,28,4,3,0,0,0,0
62,0,64.17068206888125,3,8,4,3,0,0,0,0
7,0,151.0,8,6,4,1,1,0,0,0
4,0,98.1,9,26,3,0,1,0,0,0
41,0,194.30647263283663,4,18,4,2,0,0,5,0
48,0,159.3,5,6,4,1,1,0,3,0
150,0,100.3141064868871,7,5,4,2,1,2,0,0
73,0,108.59220253247275,4,26,4,3,0,0,1,0
239,1,82.47972589074688,7,28,4,3,0,3,0,0
114,0,110.47675404413256,5,11,4,4,0,0,0,0
63,0,116.1,5,17,4,1,0,3,0,0
132,0,110.85161445695117,7,26,4,3,0,0,1,0
69,0,76.33330799769261,3,12,4,1,1,0,0,0
196,0,128.7,8,6,4,1,0,0,0,0
78,0,99.8768835252581,3,24,3,2,1,0,0,0
2,0,96.59213179312763,7,25,1,1,0,0,0,0
239,1,80.75,6,27,4,4,0,3,0,0
35,0,102.96888002242561,9,12,4,1,0,3,0,0
45,1,127.51363735570006,6,29,4,3,0,0,0,0
77,0,150.21601925601587,5,15,4,2,1,0,0,0
184,1,105.3,7,18,4,1,0,0,0,0
151,0,101.35204392565464,7,6,4,2,0,1,0,0
195,0,116.25804122634057,9,9,4,1,1,1,0,0
278,0,104.1833930248295,8,12,4,2,1,0,0,0
237,0,95.24920189793913,12,27,4,5,2,0,0,0
212,0,87.26207359215265,10,20,4,2,1,0,2,0
142,0,117.32339463320888,6,22,4,3,1,1,1,0
63,0,116.1,6,17,4,2,0,3,0,0
99,0,71.76247723485716,8,22,3,3,1,0,0,0
72,0,111.40181679929871,10,22,3,1,1,0,3,0
108,2,150.86832356932354,8,11,4,3,0,0,3,0
89,0,85.5,4,25,4,1,1,3,0,0
317,0,119.22962133763458,8,15,3,2,0,0,0,0
110,0,134.15435523329202,8,24,4,2,0,0,1,0
169,1,160.50253875932205,7,3,4,3,1,0,5,0
227,0,90.95,8,26,4,4,1,0,0,0
41,0,97.08273716021195,6,26,4,1,1,3,0,0
206,0,99.6095575116402,7,6,4,2,1,0,2,0
185,0,115.14359679671833,4,22,3,2,1,0,0,0
31,0,67.5,2,5,4,1,0,3,0,0
133,0,108.738124280148,5,26,4,2,1,0,2,0
93,0,109.35,7,14,4,2,1,0,0,0
21,0,140.12592125361527,4,30,4,2,0,0,0,0
28,0,119.38633510340387,4,19,4,3,0,0,1,0
1,0,205.5875617721498,6,24,3,2,1,0,4,0
70,0,159.3,8,29,4,1,1,0,3,0
26,0,149.07019411847554,8,2,4,1,1,0,0,0
252,1,100.3,9,9,4,3,1,0,0,0
13,0,126.2983746115068,3,27,4,2,0,1,1,0
157,0,121.84915666197028,8,19,3,1,1,0,0,0
38,0,198.9,6,18,4,2,0,0,5,0
121,0,75.69000199966493,11,26,4,4,1,3,0,0
49,0,157.0522171683534,9,15,4,1,1,0,2,0
159,0,114.99593736180994,8,13,3,1,0,0,0,0
130,1,105.81162811644974,4,5,4,2,0,0,0,0
26,0,78.64761880905274,11,18,3,2,0,2,0,0
217,0,158.95,8,7,4,4,1,0,5,0
205,1,127.6288831515447,9,5,4,2,0,0,0,0
6,0,84.9590439968714,2,14,3,1,1,0,0,0
172,0,128.46743120053762,8,15,4,2,1,0,1,0
107,0,151.9505617482333,8,23,4,3,0,0,3,0
44,1,125.27142701776854,9,4,4,1,0,0,2,0
158,0,125.53992377280983,9,16,3,1,0,0,0,0
35,0,140.14486913608178,4,21,4,1,1,0,3,0
0,0,65.65997338069079,4,12,2,1,0,0,0,0
95,0,72.2425073916997,10,26,3,2,0,0,0,0
172,1,104.4,10,25,4,2,0,0,3,0
47,0,86.95110126148562,11,5,4,3,0,1,0,0
209,0,71.18539605522098,11,28,4,1,1,0,0,0
36,0,136.99815335259598,8,21,4,1,2,0,1,0
68,0,68.0,7,4,4,1,1,0,0,0
30,0,162.25197630968876,6,19,4,1,1,0,4,0
38,0,108.94912607870634,4,23,4,3,0,0,2,0
46,0,71.71357777125108,2,17,4,1,0,1,0,0
153,0,166.89772442005477,8,19,4,3,2,0,4,0
35,1,133.07446698809653,9,27,4,1,0,0,1,0
168,0,90.9,9,25,4,3,0,0,0,0
4,0,124.32509749865439,9,12,4,2,0,0,2,0
19,0,66.30467437736002,9,11,4,0,1,3,0,0
61,0,106.86972600065414,5,19,4,2,1,0,0,0
184,1,164.15982394569608,8,17,4,1,0,0,0,0
180,1,120.0,10,10,3,2,0,0,0,0
160,0,80.05074063217924,9,28,4,1,0,2,0,0
174,0,162.9,10,28,4,2,2,0,5,0
40,1,67.5,2,12,4,1,1,3,0,0
38,0,125.55,10,4,4,2,0,0,3,0
44,0,108.081045758277,5,18,4,2,1,0,0,0
154,1,144.55466347637974,8,8,4,1,0,0,1,0
103,0,125.37285328983262,5,6,4,3,0,0,1,0
143,0,113.06330009637438,5,5,4,1,0,0,2,0
89,1,126.86206695447564,4,28,4,2,0,0,0,0
266,0,77.09953174712079,12,23,4,6,1,0,0,0
49,0,159.51168594125403,7,21,4,4,2,0,3,0
119,0,57.598037763383665,3,25,3,2,2,0,0,0
92,0,99.59202073869731,3,25,4,1,1,0,0,0
47,0,67.5,3,5,4,1,1,3,0,0
72,0,76.5,4,3,4,1,2,2,0,0
71,0,82.45,3,30,4,4,0,0,0,0
31,0,69.88570288064575,2,12,4,2,1,1,0,0
40,0,114.26134766127471,3,17,4,0,2,0,2,0
77,0,105.18115028500334,7,18,3,0,1,0,0,0
160,1,114.3,5,22,4,1,1,0,3,0
73,0,109.91710193394842,10,30,4,0,1,0,0,0
154,0,107.69982824004458,6,17,4,3,2,0,0,0
174,0,76.60893706200879,7,5,4,1,0,0,0,0
155,1,105.20969697103723,7,26,4,1,0,0,0,0
165,0,84.8825796555843,7,23,3,2,1,1,0,0
0,0,208.62128963951918,4,21,4,2,0,0,5,0
74,0,82.45,3,30,4,4,0,0,0,0
130,0,60.49958676450382,2,19,4,1,0,0,0,0
170,0,104.4,10,27,4,3,2,0,3,0
265,0,109.0,6,24,3,2,0,1,0,0
89,0,62.728850786083036,8,28,3,1,2,3,0,0
102,1,108.06046326697783,10,9,4,0,0,2,0,0
34,0,141.54762556827998,3,24,4,2,0,0,1,0
185,1,165.24062049698912,8,1,4,5,2,1,0,0
175,0,123.26711389685282,9,8,3,3,0,0,0,0
199,0,127.99663514065094,9,26,4,2,2,0,3,0
80,0,105.56170638707992,7,19,4,1,0,0,0,0
42,0,86.8584146653398,1,16,4,2,0,1,0,0
87,0,116.57293858616269,5,2,4,2,0,2,0,0
36,1,125.62483818523637,3,22,4,3,2,0,2,0
199,1,120.59050888730147,11,27,4,4,0,0,2,0
9,0,100.14468553563707,5,25,4,0,0,0,0,0
273,0,95.0,9,21,3,3,0,0,0,0
296,0,104.91017496805479,7,24,3,4,1,0,2,0
45,1,106.62280753992829,3,17,4,2,0,0,3,0
268,0,102.3914812572791,9,10,4,4,0,0,0,0
58,0,131.17718092918247,5,22,4,1,0,0,3,0
184,1,108.8473347986873,8,27,4,3,2,0,1,0
26,0,68.44084774857346,2,25,3,2,0,1,0,0
165,0,97.33904741544183,7,6,4,3,1,0,0,0
162,0,115.0,10,14,3,2,2,0,0,0
8,0,213.98950031637082,7,11,4,3,1,0,5,0
81,1,184.83790353540417,7,15,4,3,1,0,3,0
222,1,100.00463496546305,8,28,4,3,1,0,0,0
47,0,138.70403870786316,4,10,4,2,1,0,2,0
3,0,95.0,7,13,2,0,0,1,0,0
110,1,109.61215307783525,6,12,4,5,2,2,0,0
175,0,78.4624771525754,8,4,3,2,0,0,0,0
155,1,137.82220491484102,7,16,4,1,2,0,2,0
349,0,90.0,10,4,3,5,1,0,0,0
33,0,140.4,3,24,4,2,0,0,3,0
114,0,109.82065146938557,5,11,4,4,0,0,0,0
205,1,126.9,9,7,4,2,0,0,0,0
21,0,83.79159063734247,9,25,4,3,0,2,0,0
12,0,109.52510239814224,8,18,2,2,0,1,1,0
86,0,140.96824141275155,5,26,4,2,1,0,1,0
125,0,137.7138268545468,8,20,4,1,1,0,3,0
28,0,55.08705629010977,1,18,4,1,0,3,0,0
102,0,82.07389835304522,10,16,4,2,0,0,0,0
32,0,169.18478231016294,5,29,4,1,0,0,2,0
267,0,105.86321797047819,9,24,4,2,1,0,2,0
18,0,176.32466004405703,4,17,4,2,0,0,0,0
68,0,111.12961557482895,4,24,4,2,1,0,0,0
77,0,91.61536668324615,10,2,4,3,0,0,0,0
144,0,132.30139126905772,8,23,4,2,0,0,3,0
192,0,130.05,8,4,4,3,1,0,0,0
3,0,133.68801023230384,9,5,4,1,0,1,0,0
122,1,75.94846752832461,10,13,4,3,1,2,0,0
11,0,121.51509726098818,4,29,2,2,1,1,0,0
184,2,128.7,10,18,4,2,0,0,3,0
91,0,107.38029332087638,7,13,4,2,0,0,0,0
109,0,117.4101659818696,10,21,4,3,0,0,0,0
59,0,105.5413551479954,6,12,4,1,0,0,0,0
39,0,81.9,3,5,4,3,1,0,0,0
18,0,167.3615388463198,4,27,4,1,0,0,2,0
38,0,125.1,8,20,4,0,1,3,0,0
195,0,109.16413820066221,8,30,4,2,0,0,2,0
209,1,120.00622335653108,9,17,4,2,2,0,0,0
197,0,167.69244696865255,7,26,4,3,0,0,5,0
92,0,58.77054164440328,8,15,4,5,1,0,0,0
134,0,108.40395262772597,4,26,4,2,1,0,1,0
20,0,79.9770669326528,10,4,4,1,0,2,0,0
34,0,98.1,5,22,4,1,1,3,0,0
186,0,105.3,7,18,4,2,0,0,0,0
69,0,121.44246578194108,7,30,4,2,0,0,0,0
70,0,106.53766938417665,6,8,4,1,0,2,0,0
58,0,74.8,11,15,4,4,1,3,0,0
52,0,237.01926032897964,6,21,4,1,1,0,5,0
9,0,156.63039567786078,5,9,4,2,0,0,3,0
33,0,140.4,3,24,4,2,0,0,3,0
185,0,105.3,7,8,4,1,0,0,1,0
77,0,89.70297789826984,3,23,4,3,0,0,0,0
78,0,97.39405360771924,5,10,3,1,1,1,0,0
53,1,79.88079376064651,5,6,4,2,0,0,0,0
186,0,105.3,7,18,4,2,0,0,2,0
122,0,122.50649843870802,7,13,4,1,0,0,0,0
81,1,80.72568604094666,9,6,4,3,0,0,0,0
276,0,91.56906046248193,10,5,3,3,0,0,0,0
92,0,129.18492436727766,6,14,4,4,0,2,0,0
26,0,90.78023027261962,2,19,4,1,1,0,0,0
75,1,140.14064524666026,5,3,4,2,0,0,3,0
50,0,78.20332351137046,2,26,3,1,0,0,0,0
120,0,99.45,5,8,4,2,1,0,0,0
196,1,188.25724261163,8,22,4,2,0,1,3,0
236,0,96.40017127504589,10,28,4,3,1,0,0,0
193,0,112.5,8,29,4,2,0,0,0,0
192,0,108.39023589005888,9,2,4,3,0,0,0,0
93,0,102.9302587223754,4,12,4,3,0,0,3,0
212,0,89.56949753356865,8,21,4,3,1,0,0,0
31,0,84.8746285119577,3,4,4,1,1,0,0,0
22,0,128.61742335653776,4,21,4,3,1,0,0,0
209,0,96.97647404734901,9,19,4,4,0,0,0,0
96,0,80.62585530759696,9,30,3,1,1,0,0,0
126,0,104.54347753190234,5,6,4,1,0,1,0,0
104,0,85.0,6,27,3,2,0,3,0,0
52,0,124.45574355485479,3,20,4,1,1,0,2,0
217,1,158.84995590303586,9,22,3,1,1,0,2,0
14,0,106.4860783009743,7,19,2,1,0,1,0,0
9,0,166.79111110728516,4,21,4,1,0,0,3,0
85,0,140.29881573497786,5,26,4,2,0,0,3,0
132,0,94.5,7,15,3,0,1,1,0,0
28,0,69.75226582830888,10,6,3,1,1,0,0,0
85,0,88.43249538361218,11,24,4,3,1,0,0,0
232,1,82.74712762904828,8,1,4,6,2,0,1,0
173,0,110.94580494679842,9,5,3,4,0,0,0,0
246,0,96.69491564538237,7,20,3,3,0,0,0,0
95,0,101.97037719363978,5,28,4,4,0,1,0,0
28,0,87.494454020193,3,15,4,0,1,3,0,0
25,0,119.31104170505698,8,8,4,0,1,2,0,0
103,1,108.0,10,9,4,0,1,3,0,0
16,0,104.98151825482017,3,10,4,0,2,1,0,0
17,0,114.95952435972336,5,24,4,0,1,2,0,0
20,0,129.0,3,4,4,1,0,1,0,0
102,0,149.2086141522666,8,7,4,2,0,0,3,0
27,1,161.07882365462106,10,3,4,4,0,0,3,0
118,0,166.49764707774307,9,22,4,1,1,0,3,0
59,0,100.89417276745537,6,26,4,1,1,2,0,0
